RecordingDate	ActPythonBatch	Set	TestingOrder	TadpoleID	Alive	Rep	ActivityStartTemp	ActivityEndTemp	ActLR	HD	ActDirectory	ActDirectory/ActFolder/ActFolder.MP4	Treatment	TreatmentCode	FocalNest	LXtop	LYtop	LXbottom	LYbottom	RXtop	RYtop	RXbottom	RYbottom	Threshold	Kernal_size	Problems	New_Threshold	New_Kernal	New_learning rate	Problem_description	Problem_resolved	Keep_video	Description_if_not_resolved	SVL1	SVL2	SVL3	ACT.Dist.Pixels	ACT.MeanSpeed.Pixels	ACT.MaxSpeed.Pixels	ACT.MaxY
07/07/2019	24	2	24	316	Y	6	24.4	24.5	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0642/MVI_0642.MP4	NoCompetition	3	37	194	51	283	195	318	60	405	196	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.654	6.622	6.712	804.46	1.340767	15.81	118
02/07/2019	19002	2	39	319	Y	1	25.5	25.6	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0562/MVI_0562.MP4	NoCompetition	3	37	193	54	291	198	318	58	407	198	150	3	Y	90	NA	NA	problems tracking in the shadow	Y	Y	NA	5.337	5.368	5.6	2690.24	4.483733	68.01	191
03/07/2019	20	2	39	319	Y	2	25.1	25.2	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0580/MVI_0580.MP4	NoCompetition	3	37	209	51	297	196	333	61	419	201	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.939	5.716	5.876	24.08	0.04013333	5.39	135
04/07/2019	21	2	39	319	Y	3	25.5	25.7	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0599/MVI_0599.MP4	NoCompetition	3	37	182	52	275	193	310	55	392	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.774	5.675	5.701	0	0	0	0
05/07/2019	16	2	39	319	Y	4	25.3	25.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0692/MVI_0692.MP4	NoCompetition	3	37	219	21	318	163	340	13	428	160	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.993	5.765	5.89	262.2	0.437	15.62	86
06/07/3019	11002	2	39	319	Y	5	24.9	25.1	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0900/MVI_0900.MP4	NoCompetition	3	37	213	11	306	152	336	20	418	160	150	3	Y	90	NA	NA	shadow	Y	Y	NA	6.950	6.806	6.743	1605.12	2.6752	109.02	139
07/07/2019	18	2	39	319	Y	6	24.9	25.1	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0730/MVI_0730.MP4	NoCompetition	3	37	221	22	322	161	341	12	434	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.868	6.939	6.89	699.84	1.1664	85.16	146
02/07/2019	13003	2	22	320	Y	1	24.9	25	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0625/MVI_0625.MP4	Conspecific	2	37	220	25	317	162	341	23	429	155	150	3	Y	30	NA	NA	problems tracking in the shadow	Y	Y	NA	5.205	5.303	5.073	6846.78	11.4113	92.66	157
03/07/2019	14	2	22	320	Y	2	24.6	24.8	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0648/MVI_0648.MP4	Conspecific	2	37	218	25	318	163	340	16	434	160	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.063	6.253	6.156	441.92	0.7365333	43.01	128
04/07/2019	15	2	22	320	Y	3	25.2	25.5	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0670/MVI_0670.MP4	Conspecific	2	37	220	25	317	159	343	16	431	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.060	5.908	6.06	131.27	0.2187833	38.12	118
05/07/2019	16003	2	22	320	Y	4	25.2	25.4	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0690/MVI_0690.MP4	Conspecific	2	37	219	21	318	163	340	13	428	160	150	3	Y	70	NA	NA	problems tracking in the shadow	Y	Y	NA	5.971	5.828	6.132	1157.8	1.929667	54.01	151
06/07/3019	17	2	22	320	Y	5	24.6	24.7	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0707/MVI_0707.MP4	Conspecific	2	37	221	22	322	168	339	8	439	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.271	6.19	6.383	78.79	0.1313167	39.81	59
07/07/2019	18	2	22	320	Y	6	24.4	24.5	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0728/MVI_0728.MP4	Conspecific	2	37	221	22	322	161	341	12	434	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.729	5.875	5.995	249.85	0.4164167	24.76	150
02/07/2019	19	2	7	321	Y	1	24.6	24.9	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0555/MVI_0555.MP4	NoCompetition	3	37	193	54	291	198	318	58	407	198	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.656	5.531	5.654	369.93	0.61655	12.17	84
03/07/2019	20	2	7	321	Y	2	24	24.1	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0576/MVI_0576.MP4	NoCompetition	3	37	209	51	297	196	333	61	419	201	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.871	5.838	6.012	25.04	0.04173333	7.07	80
04/07/2019	21	2	7	321	Y	3	24.6	24.7	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0595/MVI_0595.MP4	NoCompetition	3	37	182	52	275	193	310	55	392	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.411	5.635	5.543	460.77	0.76795	94.53	184
05/07/2019	22001	2	7	321	Y	4	25.2	25.3	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0614/MVI_0614.MP4	NoCompetition	3	37	186	51	275	197	308	57	392	199	150	3	Y	70	NA	NA	"shadow, drift"	Y	Y	NA	6.037	6.131	5.961	97.64	0.1627333	16.28	80
06/07/3019	23	2	7	321	Y	5	24.4	24.5	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0627/MVI_0627.MP4	NoCompetition	3	37	180	52	274	196	305	55	388	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.053	6.222	6.204	0	0	0	0
07/07/2019	24	2	7	321	Y	6	24.7	24.7	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0640/MVI_0640.MP4	NoCompetition	3	37	194	51	283	195	318	60	405	196	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.063	4.943	5.1	0	0	0	0
02/07/2019	19003	2	31	322	Y	1	25.2	25.4	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0561/MVI_0561.MP4	NoCompetition	3	37	193	54	291	198	318	60	411	202	150	3	Y	40	NA	NA	problems tracking in the shadow	Y	Y	NA	6.328	6.277	6.254	1656.78	2.7613	62.03	189
03/07/2019	20	2	31	322	Y	2	24.9	25	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0579/MVI_0579.MP4	NoCompetition	3	37	209	51	297	196	333	61	419	201	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.494	5.568	5.678	611.28	1.0188	29.15	142
04/07/2019	21	2	31	322	Y	3	25.5	25.5	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0598/MVI_0598.MP4	NoCompetition	3	37	182	52	275	193	310	55	392	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.063	5.808	6.063	796.14	1.3269	15.03	182
05/07/2019	16004	2	31	322	Y	4	25.3	25.4	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0691/MVI_0691.MP4	NoCompetition	3	37	219	21	318	163	340	13	428	160	150	3	Y	110	NA	NA	some jumps	Y	Y	NA	6.422	6.398	6.456	193.35	0.32225	26.4	125
06/07/3019	17	2	31	322	Y	5	24.7	24.9	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0708/MVI_0708.MP4	NoCompetition	3	37	221	22	322	168	339	8	439	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.913	7.07	6.876	230.25	0.38375	38.9	69
07/07/2019	18002	2	31	322	Y	6	24.8	25	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0729/MVI_0729.MP4	NoCompetition	3	37	221	22	322	161	341	12	434	157	150	3	Y	110	NA	NA	shadow	Y	Y	NA	5.895	6.156	6.098	7976.53	13.29422	119	153
02/07/2019	12345	2	18	325	Y	1	24.9	25	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0838/MVI_0838.MP4	Heterospecific	1	37	164	12	270	158	293	0	388	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.501	3.644	3.782	8.07	0.01345	7.07	19
03/07/2019	12345	2	18	325	Y	2	24.6	24.8	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0860/MVI_0860.MP4	Heterospecific	1	37	161	5	266	153	289	1	379	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.551	3.341	3.598	126.46	0.2107667	20.81	138
03/07/2019	3001	2	18	325	Y	3	25.2	25.5	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0881/MVI_0881.MP4	Heterospecific	1	37	167	7	207	145	299	4	354	143	150	3	Y	250	5	NA	tracking particles	N	Y	some drifting remains 	4.255	4.255	4.282	180.27	0.30045	21.1	62
05/07/2019	4001	2	18	325	Y	4	25.2	25.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0901/MVI_0901.MP4	Heterospecific	1	37	166	11	266	150	292	9	379	148	150	3	Y	150	3	NA	drifting tadpole	Y	Y	NA	3.966	3.855	3.802	291.43	7.28575	55.44	90
06/07/3019	5001	2	18	325	Y	5	24.6	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0917/MVI_0917.MP4	Heterospecific	1	37	170	22	265	162	293	23	382	162	150	3	Y	NA	1	NA	"one jump, small tadpole, drifting"	Y	Y	NA	3.177	2.742	3.073	162.28	0.2704667	16.03	151
07/07/2019	6002	2	18	325	Y	6	24.4	24.5	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0935/MVI_0935.MP4	Heterospecific	1	37	178	4	275	144	304	0	393	148	150	3	Y	NA	1	NA	"small tadpole, jumps"	Y	Y	NA	3.445	3.657	3.569	912.44	1.520733	61.01	137
02/07/2019	13	2	2	326	Y	1	25.6	25.8	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0630/MVI_0630.MP4	NoCompetition	3	35	220	25	317	162	341	23	429	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.527	5.543	5.389	331.03	0.5517167	94.2	125
03/07/2019	14	2	2	326	Y	2	25.3	25.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0651/MVI_0651.MP4	NoCompetition	3	35	218	25	318	163	340	16	434	160	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.026	6.354	6.131	406.09	0.6768167	29.15	92
04/07/2019	15004	2	2	326	Y	3	25.8	25.9	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0673/MVI_0673.MP4	NoCompetition	3	35	220	25	317	159	343	16	431	157	150	3	Y	90	9	NA	tracking another object	Y	Y	NA	6.792	6.583	6.657	1342.54	2.25637	70.01	147
05/07/2019	4	2	2	326	Y	4	25.2	25.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0899/MVI_0899.MP4	NoCompetition	3	35	166	11	266	150	292	9	379	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.131	6.367	6.183	390.6	0.651	58.08	144
06/07/3019	5	2	2	326	Y	5	24.4	24.5	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0915/MVI_0915.MP4	NoCompetition	3	35	170	22	265	162	293	23	382	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.954	6.475	6.497	580.51	0.9675167	113.07	151
07/07/2019	6	2	2	326	Y	6	24.7	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0931/MVI_0931.MP4	NoCompetition	3	35	178	4	275	144	304	0	393	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	7.073	7.011	6.886	185.82	0.3097	58.03	110
02/07/2019	1001	2	9	328	Y	1	24.6	24.7	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0836/MVI_0836.MP4	Heterospecific	1	35	164	12	270	158	293	0	388	154	150	3	Y	90	1	NA	NA	Y	Y	NA	3.271	3.142	3.226	1096.72	1.827867	95	145
03/07/2019	1001200	2	9	328	Y	2	24.3	24.4	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0859/MVI_0859.MP4	Heterospecific	1	35	161	5	266	153	289	1	379	150	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.418	3.607	3.401	925.82	1.543033	38.01	144
04/07/2019	3	2	9	328	Y	3	25	25.1	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0880/MVI_0880.MP4	Heterospecific	1	35	167	7	267	145	299	4	384	143	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.518	3.443	3.468	1349.58	2.2493	45.31	140
05/07/2019	4002	2	9	328	Y	4	25.1	25.3	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0900/MVI_0900.MP4	Heterospecific	1	35	166	11	266	150	292	9	379	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.915	3.575	3.756	815.28	1.3588	36.36	142
06/07/3019	5002	2	9	328	Y	5	24.9	24.6	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0916/MVI_0916.MP4	Heterospecific	1	35	170	22	265	162	293	23	382	162	150	3	Y	90	NA	NA	drifting tadpole	Y	Y	NA	3.409	3.338	3.268	658.77	1.09795	73.03	157
07/07/2019	6	2	9	328	Y	6	24.4	24.5	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0933/MVI_0933.MP4	Heterospecific	1	35	178	4	275	144	304	0	393	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.468	3.506	3.341	1025.32	1.708867	75.72	139
02/07/2019	7	2	36	329	Y	1	25.5	25.6	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0820/MVI_0820.MP4	Conspecific	2	35	231	21	326	155	355	24	440	166	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.369	3.506	3.635	639.66	1.0661	26.08	150
03/07/2019	8	2	36	329	Y	2	25.1	25.2	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0842/MVI_0842.MP4	Conspecific	2	35	216	11	312	147	341	17	428	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.635	3.701	3.446	366.06	0.6101	27.02	144
04/07/2019	9001	2	36	329	Y	3	25.5	25.7	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0864/MVI_0864.MP4	Conspecific	2	35	218	14	307	152	342	20	425	158	150	3	Y	NA	1	NA	small tadpole	Y	Y	NA	3.835	3.707	3.903	190.04	0.3167333	36.01	112
05/07/2019	4	2	36	329	Y	4	25.3	25.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0903/MVI_0903.MP4	Conspecific	2	35	166	11	266	150	292	9	379	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	2.896	2.896	2.742	394.95	0.65825	15	145
06/07/3019	5003	2	36	329	Y	5	24.9	25.1	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0919/MVI_0919.MP4	Conspecific	2	35	170	22	265	162	293	23	382	162	150	3	Y	NA	1	NA	not able to track tadpole (small) and some drifting	Y	Y	NA	2.479	2.573	2.654	280.93	0.4682167	15.26	158
07/07/2019	6003	2	36	329	Y	6	24.9	25.1	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0939/MVI_0939.MP4	Conspecific	2	35	178	4	275	144	304	0	393	148	150	3	Y	70	1	NA	"drifting, small tadpole, jumps"	Y	Y	NA	3.103	3.035	3.177	398.68	0.6644667	17.2	86
02/07/2019	7	2	20	330	Y	1	24.9	25	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0816/MVI_0816.MP4	Conspecific	2	35	231	21	326	155	355	24	440	166	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.640	4.463	4.679	3018.92	5.031533	94.13	152
03/07/2019	8	2	20	330	Y	2	24.6	24.8	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0840/MVI_0840.MP4	Conspecific	2	35	216	11	312	147	341	17	428	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.679	4.765	4.679	875.76	1.4596	68.94	143
04/07/2019	9002	2	20	330	Y	3	25.2	25.5	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0862/MVI_0862.MP4	Conspecific	2	35	218	14	307	152	342	20	425	158	150	3	Y	90	NA	NA	jumps likely due to shadow	Y	Y	NA	5.381	5.533	5.252	1862.97	3.10495	75.17	147
05/07/2019	10	2	20	330	Y	4	25.2	25.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0881/MVI_0881.MP4	Conspecific	2	35	213	11	309	143	339	17	424	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.545	4.641	4.789	197.86	0.3297667	34.06	141
06/07/3019	11003	2	20	330	Y	5	24.6	24.7	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0898/MVI_0898.MP4	Conspecific	2	35	213	11	306	152	336	20	418	160	150	3	Y	190	NA	NA	some drifting	Y	Y	NA	4.619	4.578	4.777	138.7	0.2311667	28.84	140
07/07/2019	12	2	20	330	Y	6	24.4	24.5	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0919/MVI_0919.MP4	Conspecific	2	35	212	15	306	152	334	24	420	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.865	4.943	5.017	1019.37	1.69895	61.03	145
02/07/2019	13	2	21	331	Y	1	24.9	25	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0625/MVI_0625.MP4	Conspecific	2	37	220	25	317	162	341	23	429	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.567	4.442	4.37	2622.37	4.370617	109	151
03/07/2019	14	2	21	331	Y	2	24.6	24.8	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0648/MVI_0648.MP4	Conspecific	2	37	218	25	318	163	340	16	434	160	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.873	4.92	4.861	389.2	0.6486667	51.08	147
04/07/2019	15005	2	21	331	Y	3	25.2	25.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0670/MVI_0670.MP4	Conspecific	2	37	220	25	317	159	343	16	431	157	150	3	Y	90	NA	NA	shadow	Y	Y	NA	4.552	4.366	4.655	5054.58	8.4243	101.12	152
05/07/2019	16	2	21	331	Y	4	25.2	25.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0690/MVI_0690.MP4	Conspecific	2	37	219	21	318	163	340	13	428	160	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.783	4.873	4.961	19.9	0.03316667	4.47	120
06/07/3019	17002	2	21	331	Y	5	24.6	24.7	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0707/MVI_0707.MP4	Conspecific	2	37	221	22	322	168	339	8	439	162	150	3	Y	50	NA	NA	problems tracking in the shadow	Y	Y	NA	5.082	5.041	5.123	2928.09	4.88015	82.01	150
07/07/2019	18	2	21	331	Y	6	24.4	24.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0728/MVI_0728.MP4	Conspecific	2	37	221	22	322	161	341	12	434	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.985	6.007	5.853	1080.46	1.800767	51.09	148
02/07/2019	19	2	8	332	Y	1	24.6	24.9	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0555/MVI_0555.MP4	NoCompetition	3	37	193	54	291	198	318	58	407	198	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.537	4.415	4.473	158.18	0.2636333	31.3	97
03/07/2019	20002	2	8	332	Y	2	24	24.1	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0576/MVI_0576.MP4	NoCompetition	3	37	209	51	297	196	333	61	419	201	150	3	Y	50	NA	NA	jump in the shadow	Y	Y	NA	5.632	5.63	5.437	164.9	0.2748333	19.24	105
04/07/2019	21002	2	8	332	Y	3	24.6	24.7	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0595/MVI_0595.MP4	NoCompetition	3	37	182	52	275	193	310	55	392	199	150	3	Y	90	NA	NA	shadow	Y	Y	NA	6.190	6.23	6.123	518.39	0.8639833	18	100
05/07/2019	22	2	8	332	Y	4	25.2	25.3	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0614/MVI_0614.MP4	NoCompetition	3	37	186	51	275	197	308	57	392	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.821	5.971	5.828	700.67	1.167783	28.02	184
06/07/3019	23	2	8	332	Y	5	24.4	24.5	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0627/MVI_0627.MP4	NoCompetition	3	37	180	52	274	196	305	55	388	199	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.253	6.292	6.199	1740.75	2.90125	90.14	183
07/07/2019	24	2	8	332	Y	6	24.7	24.7	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0640/MVI_0640.MP4	NoCompetition	3	37	194	51	283	195	318	60	405	196	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.020	6.02	6.084	1020.32	1.700533	36.06	183
02/07/2019	7	2	1	333	Y	1	25.6	25.8	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0821/MVI_0821.MP4	NoCompetition	3	35	231	21	326	155	355	24	440	166	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.011	5.258	4.923	746.04	1.2434	33.02	98
03/07/2019	8002	2	1	333	Y	2	25.3	25.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0843/MVI_0843.MP4	NoCompetition	3	35	216	11	312	147	341	17	428	158	150	3	Y	90	NA	NA	jumps	Y	Y	NA	5.663	5.777	5.656	196.71	0.32785	17.69	78
04/07/2019	9003	2	1	333	Y	3	25.8	25.9	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0865/MVI_0865.MP4	NoCompetition	3	35	218	14	307	152	342	20	425	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.397	6.458	6.535	1084.37	1.822471	14.87	140
05/07/2019	4	2	1	333	Y	4	25.2	25.3	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0899/MVI_0899.MP4	NoCompetition	3	35	166	11	266	150	292	9	379	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.475	6.708	6.521	570.45	0.95075	30.02	124
06/07/3019	5	2	1	333	Y	5	24.4	24.5	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0915/MVI_0915.MP4	NoCompetition	3	35	170	22	265	162	293	23	382	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.868	7.115	7.055	0	0	0	0
07/07/2019	6	2	1	333	Y	6	24.7	24.7	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0931/MVI_0931.MP4	NoCompetition	3	35	178	4	275	144	304	0	393	148	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.261	6.169	6.382	286.89	0.47815	88.12	135
02/07/2019	13004	2	29	334	Y	1	25.2	25.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0627/MVI_0627.MP4	Conspecific	2	37	220	25	317	162	341	23	429	155	150	3	Y	50	NA	NA	problems tracking in the shadow and small tadpole	Y	Y	NA	3.981	4.088	4.104	2413.37	4.022283	127	152
03/07/2019	14	2	29	334	Y	2	24.9	25	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0649/MVI_0649.MP4	Conspecific	2	37	218	25	318	163	340	16	434	160	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.726	4.793	4.665	206.98	0.3449667	29.07	147
04/07/2019	15	2	29	334	Y	3	25.5	25.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0671/MVI_0671.MP4	Conspecific	2	37	220	25	317	159	343	16	431	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.971	4.602	4.769	105.9	0.1765	23.71	33
05/07/2019	10	2	29	334	Y	4	25.3	25.4	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0882/MVI_0882.MP4	Conspecific	2	37	213	11	309	143	339	17	424	157	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.108	5.363	5.497	38.62	0.06436667	9.22	102
